,account_key,subscription_start,total_study_hrs,lessons_completed,projects_completed,Intro to Data Science_hrs,Intro to HTML and CSS_hrs,Data Analyst Nanodegree_hrs,Data Visualization and D3.js_hrs,Data Analysis with R_hrs,JavaScript Basics_hrs,Intro to Machine Learning_hrs,A/B Testing_hrs,Data Wrangling with MongoDB_hrs,Intro to Data Science_lesson,Intro to HTML and CSS_lesson,Data Analyst Nanodegree_lesson,Data Visualization and D3.js_lesson,Data Analysis with R_lesson,JavaScript Basics_lesson,Intro to Machine Learning_lesson,A/B Testing_lesson,Data Wrangling with MongoDB_lesson,Intro to Data Science_proj,Intro to HTML and CSS_proj,Data Analyst Nanodegree_proj,Data Visualization and D3.js_proj,Data Analysis with R_proj,JavaScript Basics_proj,Intro to Machine Learning_proj,A/B Testing_proj,Data Wrangling with MongoDB_proj
10,130,2014,86.9687914083523,8.0,0.0,53.1709158055616,0.0,3.438577388884500,0.0,0.0,0.0,0.0,0.0,30.359298213906165,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,31,2014,31.953683958324998,0.0,0.0,28.123644277773334,0.0,3.30279416944,0.0,0.0,0.0,0.0,0.0,0.527245511111666,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,919,2014,100.7069308666684,10.0,1.0,13.9849808222155,0.0,4.466136205556666,7.323793519437833,18.3948547722378,0.0,41.4728090055428,0.0,15.064356541677832,5.0,0.0,1.0,4.0,8.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13,204,2014,181.7755980361738,11.0,1.0,35.8485885305728,0.0,3.4726734166665,24.089591861111668,33.3097333305661,0.0,41.4979965250155,0.0,43.5570143722411,8.0,0.0,2.0,8.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
14,439,2014,71.0892756361098,8.0,0.0,36.934657322214335,0.0,4.365029986111667,0.0,0.0,0.0,0.0,0.0,29.7895883277838,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,72,2014,65.0067382749768,9.0,1.0,6.787438741662167,0.0,2.081554313888000,0.0,14.091874424995002,0.0,22.0622918555421,0.0,19.983578938889497,2.0,0.0,2.0,0.0,6.0,0.0,14.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16,580,2014,110.5424978694776,8.0,1.0,48.544558486111164,0.0,4.579360058337666,0.0,0.30727104722166665,0.0,40.8835894861171,0.0,16.22771879169,10.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
17,225,2014,105.7167415333211,11.0,1.0,22.41805113889,0.0,1.244921372221667,0.0,27.564756030557337,0.0,36.8316004666489,0.0,17.6574125249981,7.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18,179,2014,90.1988527277836,10.0,1.0,22.563509755551006,1.708758605556666,1.8537098583325,11.435211538906833,6.84612114166,0.0,27.217900349988334,0.0,18.573641477783333,8.0,1.0,2.0,3.0,0.0,0.0,13.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19,224,2014,118.0226798666655,11.0,1.0,31.585335302777164,0.0,2.188138347222166,0.0,18.192565530549498,0.0,35.4621183166683,0.0,30.594522369448335,9.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20,553,2014,159.76570674169,11.0,1.0,34.8829783944595,0.0,2.694116730555500,24.2269348666711,25.057377713887828,0.0,37.2784246444499,0.03916643055549999,35.5867079611155,9.0,0.0,0.0,8.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
21,1094,2014,10.678149669457332,0.0,0.0,8.401777161122832,0.0,2.276372508334499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,649,2014,66.8089200499966,11.0,1.0,14.450051297211667,0.0,2.489620616666667,7.949075783328333,11.794761044444499,0.0,17.5351075027955,0.0,12.590303805550002,9.0,0.0,1.0,8.0,9.0,0.0,13.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
23,655,2014,21.9922198333433,0.0,0.0,20.1779801833433,0.0,1.814239650000000,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,336,2014,161.0232030277718,11.0,1.0,27.430437602778834,3.5617993694395,8.90623441945,25.428193519432668,21.9359828611105,7.707952344443834,27.627751844450504,8.757658713899998,29.667192352765998,10.0,3.0,0.0,8.0,9.0,6.0,14.0,4.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
25,150,2014,135.1157324555518,11.0,1.0,37.1238151388995,0.0,3.292341619445666,14.39986238889,21.140694630550005,0.0,22.10842811666,0.0,37.0505905611016,5.0,0.0,0.0,7.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
26,408,2014,30.727395922229334,7.0,0.0,19.911902541671164,0.0,1.306751227778166,0.0,0.0,0.0,0.0,0.0,9.50874215278,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,458,2014,28.285892224975505,1.0,0.0,17.949567647209502,0.0,2.6717106416665,0.0,0.1577058805555,0.0,0.1092926694445,0.0,7.397615386099501,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,494,2014,2.539666652778333,0.0,0.0,0.0,0.0,2.539666652778333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,369,2014,264.4046882083862,11.0,1.0,61.982487766693325,0.0,3.676884825002166,0.0,58.4162283166595,0.0,46.0259980222261,0.28962511111166667,94.0134641666933,9.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,913,2014,2.006337841666166,0.0,0.0,0.16024804999999998,0.0,1.846089791666166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,601,2014,17.059607830564502,0.0,0.0,14.806939458342834,0.13738979999999998,0.658075811110000,0.0,0.0,0.0,0.0,0.0,1.457202761111666,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,506,2014,165.5213068805550,11.0,1.0,41.9421785388933,0.0,3.534587680555499,5.690900177782834,23.05404816666,0.0,34.7624754555526,0.0,56.537116861110675,9.0,0.0,0.0,3.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,156,2014,70.4830795777996,11.0,1.0,27.1471805861115,0.0,6.818995816667166,0.424139808333333,12.288209738892833,0.0,0.44742886666666665,0.0,23.357124761128166,9.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,963,2014,0.691339508333333,0.0,0.0,0.32968968611166666,0.0,0.36164982222166664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,522,2014,74.48242225275,7.0,1.0,10.939617547220667,0.0,4.654122911110166,0.0,16.782191886115502,0.0,23.741001797205502,0.0,18.3654881111051,2.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,595,2014,106.8397358055531,11.0,1.0,32.9977988610945,0.0,2.086513469445500,4.292690188888833,19.289569800002166,0.0,21.4738896055555,0.0,26.699273880566672,8.0,0.0,0.0,2.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
37,480,2014,43.6453404555531,4.0,0.0,25.8311745638855,0.0,0.8996113055555,0.0,4.070453527777166,0.0,0.604703649999999,0.0,12.239397408335002,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,544,2014,99.20322302218,11.0,1.0,21.920750688888834,0.0,4.31189185000,15.968220786093333,11.807429733322165,0.0,19.7581804722088,0.879797916666666,24.556951575007172,6.0,0.0,0.0,8.0,5.0,0.0,14.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
39,378,2014,21.598214663884836,0.0,0.0,18.1698311916621,0.0,1.785291786110999,0.0,0.036949475,0.0,0.0,0.0,1.606142211111666,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,810,2014,0.955509413888333,0.0,0.0,0.693496130554999,0.0,0.26201328333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,81,2014,88.1666888638923,11.0,1.0,16.5016760972295,0.0,2.173933119446666,7.454361261113333,21.630344669443836,0.0,22.2025691305595,0.0,18.203804586099505,9.0,0.0,1.0,6.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42,483,2014,171.0732831471865,10.0,1.0,37.8657880860766,0.04841474166666667,10.848732791676165,8.759681891676166,28.390203058333835,0.0,55.4727841555298,0.0,29.687678422227165,5.0,0.0,1.0,2.0,7.0,0.0,13.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
43,1174,2014,68.50164938612,0.0,0.0,55.9179685777816,0.0,4.2631934444445,0.11872528611116667,5.050785399999333,0.0,3.150976677783333,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,512,2014,35.1344296749926,6.0,1.0,15.213164286100001,0.0,2.871547433332166,0.0,9.826922622228832,0.03712131388883333,2.065751716666666,0.0,5.119922302776166,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,604,2014,100.5936527083025,5.0,1.0,10.726179602777668,0.0,3.198489436111999,15.866101411100002,7.667622169438999,0.0,36.9875572833221,0.535088055556166,25.6126147499955,3.0,0.0,0.0,8.0,3.0,0.0,11.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,568,2014,135.3248918610858,11.0,1.0,28.84998943051,5.279020844450667,2.955372627777833,3.41350563611,23.723982652777337,1.589439855556166,30.760421594440494,0.0,38.7531592194583,9.0,1.0,0.0,0.0,9.0,2.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
47,700,2014,2.038815158338333,0.0,0.0,1.78571566945,0.0,0.25309948888833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,91,2014,50.6600658360876,8.0,0.0,20.081187147211164,7.137908033338833,1.075473316665333,0.0,0.0,6.367821711,0.0,0.0,15.997675627772335,9.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,268,2014,3.007940558327167,0.0,0.0,2.412604116660500,0.0,0.595336441666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,550,2014,86.9222988805716,3.0,1.0,19.591786872227832,0.9509954805555,4.028171519444999,14.3301594611155,1.978941072222166,0.32524793333333335,33.9158509472223,1.048137433333333,10.753008161116668,3.0,0.0,1.0,4.0,0.0,0.0,14.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
51,1300,2014,0.22312028611116666,0.0,0.0,0.1793689,0.0,0.04375133611116667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,90,2014,58.8554492360881,11.0,0.0,24.667023074982165,0.0,2.0952453611105,0.0,0.0,0.0,0.10438252777783334,0.0,31.988798272217664,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,584,2014,0.718792063889999,0.0,0.0,0.0,0.0,0.379200177778333,0.0,0.0,0.33959188611166663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,431,2014,118.0773644305221,11.0,0.0,36.4997636027555,0.0,3.4293502944445,3.907451038888333,15.274721752766668,0.0,22.4486381666721,0.0,36.5174395749950,9.0,0.0,1.0,3.0,5.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,51,2014,36.41807896666,3.0,0.0,28.057580108321666,0.0,1.270231741666666,0.0,0.0,0.0,0.0,0.0,7.090267116671667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1214,2014,0.21370871666666666,0.0,0.0,0.0,0.0,0.21370871666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,309,2014,66.2634324944628,7.0,1.0,12.756554950002664,0.0,4.65069342778,0.0,19.294917697231664,0.0,8.792479786114502,0.0,20.76878663333,3.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
58,537,2014,52.5175073222378,11.0,1.0,20.105043727783332,0.0,1.467420511110499,0.0,11.999529291666166,0.0,0.0,0.0,18.945513791677833,9.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,206,2014,117.6965168249928,11.0,1.0,29.716454705540006,0.20693826111166666,3.671453702771666,5.803692550007333,27.787224613879996,0.0,29.522857405556667,0.0,20.9878955861255,9.0,0.0,1.0,2.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60,18,2014,32.7802364222326,0.0,0.0,30.129747941678335,0.0,1.776128283332666,0.0,0.0,0.0,0.0,0.0,0.874360197221666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,582,2014,97.8354063472083,11.0,1.0,24.890993708333834,0.0,6.428711700001168,0.0,26.645300213883335,0.0,11.52654913055,0.0,28.34385159444,9.0,0.0,1.0,0.0,9.0,0.0,4.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
62,882,2014,0.604366924999999,0.0,0.0,0.2718331,0.0,0.33253382499999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,954,2014,0.711142952778333,0.0,0.0,0.0,0.0,0.711142952778333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,368,2014,119.2730349694533,11.0,1.0,26.1976623805445,0.0,6.357642258334335,20.7301761166666,18.70687668888,0.0,26.494910475001166,0.0,20.785767050026667,8.0,0.0,2.0,8.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
65,864,2014,0.885493141666666,0.0,0.0,0.341907163888333,0.0,0.543585977778333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,576,2014,64.7444308194448,11.0,0.0,41.6003263916566,0.0,0.666876172221666,0.0,1.665016769443833,0.0,0.0,0.0,20.8122114861226,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,10,2014,113.1087138444563,7.0,1.0,32.16125426944,0.0,3.677138061110499,0.0,28.330274144455664,0.0,17.1846221555735,0.0,31.755425213872666,4.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
68,329,2014,41.3122033583216,0.0,0.0,39.85085331665,0.0,1.461350041667666,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1142,2014,2.084765486110500,0.0,0.0,2.038949697221666,0.0,0.04581578888883333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,195,2014,159.6637193472854,9.0,1.0,39.6222695611283,2.198350177783333,4.580673977778333,17.040384411129498,9.520185136112167,0.0,45.2119953861161,0.0,41.4898606972376,9.0,1.0,1.0,6.0,0.0,0.0,10.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
71,140,2014,86.8979361166716,0.0,0.0,83.52088900556,0.0,3.049461733333333,0.0,0.0,0.0,0.327585377778333,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,223,2014,70.8203925972381,5.0,1.0,13.849546386106669,0.0,2.660768888887166,13.240456441671666,13.877620424994332,0.0,9.775595466672833,0.0,17.4164049889055,4.0,0.0,0.0,7.0,5.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,1204,2014,12.068653330553833,0.0,0.0,11.732702305553333,0.0,0.3359510250005,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,198,2014,313.7220930833003,11.0,1.0,85.3274235166488,1.368803247221666,7.97609145556,3.845014202777667,34.285640563871176,0.0,54.4125989611181,10.734904455545001,115.7716166805578,9.0,0.0,1.0,1.0,9.0,0.0,13.0,3.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
75,1071,2014,0.72729594444,0.0,0.0,0.48758585833333334,0.0,0.23971008611166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,322,2014,19.951469550000166,0.0,0.0,17.54962051944,0.0,0.50470346944,0.0,0.0,0.0,0.0,0.0,1.897145561111166,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,323,2014,120.1913600055796,11.0,1.0,24.6633367833345,0.3141329194445,3.990907102778999,21.509701422234503,18.254583461103334,0.0,26.249711786128337,0.0,25.208986530555496,9.0,0.0,1.0,8.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
78,752,2014,0.509919602777833,0.0,0.0,0.05312177777783333,0.0,0.456797825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,504,2014,78.7668250472316,11.0,1.0,20.572987475016664,0.0,2.189615416666667,7.734442769438333,21.589149324998335,0.0,6.200176702778333,0.0,20.4804533583333,9.0,0.0,0.0,6.0,9.0,0.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80,696,2014,19.6757784416666,0.0,0.0,18.754738902778335,0.0,0.921039538888333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,114,2014,0.424709325,0.0,0.0,0.0,0.0,0.424709325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,520,2014,41.6143005777601,1.0,0.0,30.248037483316168,0.0,3.509138083331666,0.496105302777833,0.0,0.0,0.26361639444,0.0,7.0974033138895,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1220,2014,2.320878883333333,0.0,0.0,0.744287166666666,0.0,1.576591716666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,838,2014,0.04544905833333333,0.0,0.0,0.0,0.0,0.04544905833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,3,2014,42.1774496944743,11.0,0.0,20.186583477795004,0.0,0.698577308332666,0.0,1.829819127783333,0.0,0.0,0.0,19.4624697805633,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,230,2014,94.2661180639071,10.0,1.0,19.361716808338333,0.516146386111666,3.75715738055,0.0,16.751636141657166,0.0,19.900945925000666,0.04276351388883333,33.9357519083545,4.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
87,1058,2014,12.993412586118332,0.0,0.0,11.566545930561665,0.0,1.426866655556666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
